transaction_id,purchase_order_id,invoice_id,vendor_id,approver_employee_id,transaction_date,transaction_amount_inr,currency,payment_method,payment_reference,payment_status,payment_bank,department,branch,created_at,updated_at
TXN-001076,PO-2022-001622,INV-2022-002165,VEN-100678,EMP-20034,2022-09-23,11003416.61,EUR,IMPS,PAYREF000102704,Completed,Standard Chartered,Procurement,Gurugram,2022-09-23T15:44:35,2022-09-24T07:44:35
TXN-001077,PO-2022-001312,INV-2022-001818,VEN-100653,EMP-20123,2022-09-24,260789.72,INR,NEFT,UTR000115262,Completed,Standard Chartered,Procurement,Hyderabad,2022-09-24T13:16:34,2022-09-25T01:16:34
TXN-001078,PO-2022-000163,INV-2022-000315,VEN-100461,EMP-20100,2022-09-24,391174.22,INR,IMPS,UTR000113582,Completed,Axis Bank,Operations,Pune,2022-09-24T15:37:31,2022-09-26T03:37:31
TXN-001079,PO-2022-000536,INV-2022-000951,VEN-100518,EMP-20005,2022-09-24,316630.13,INR,RTGS,PAYREF000113469,Completed,Standard Chartered,Procurement,Mumbai,2022-09-24T10:33:38,2022-09-25T18:33:38
TXN-001080,PO-2022-001622,INV-2022-002165,VEN-100678,EMP-20124,2022-09-25,4589899.11,EUR,NEFT,PAYREF000114858,Completed,ICICI Bank,Procurement,Chennai,2022-09-25T16:07:38,2022-09-27T06:07:38
TXN-001081,PO-2022-001957,INV-2022-002548,VEN-100469,EMP-20072,2022-09-25,160403.93,INR,NEFT,TXNREF000110286,Completed,HDFC Bank,Operations,Pune,2022-09-25T16:38:19,2022-09-27T04:38:19
TXN-001082,PO-2022-000163,INV-2022-000315,VEN-100461,EMP-20116,2022-09-25,467756.93,INR,RTGS,TXNREF000107828,Completed,Axis Bank,Operations,Noida,2022-09-25T17:44:02,2022-09-26T19:44:02
TXN-001083,PO-2022-001957,INV-2022-002548,VEN-100469,EMP-20124,2022-09-26,162946.83,INR,IMPS,UTR000108164,Completed,Standard Chartered,Operations,Bengaluru,2022-09-26T12:15:59,2022-09-28T11:15:59
TXN-001084,PO-2022-001312,INV-2022-001819,VEN-100653,EMP-20088,2022-09-26,237410.98,INR,IMPS,PAYREF000111669,Completed,Kotak Mahindra Bank,Procurement,Gurugram,2022-09-26T15:25:42,2022-09-27T17:25:42
TXN-001085,PO-2022-001312,INV-2022-001818,VEN-100653,EMP-20147,2022-09-26,129319.29,INR,RTGS,PAYREF000108496,Completed,HSBC,Procurement,Gurugram,2022-09-26T11:12:43,2022-09-27T19:12:43
TXN-001086,PO-2022-001697,INV-2022-002248,VEN-100386,EMP-20005,2022-09-29,315180.97,INR,RTGS,UTR000102944,Completed,Standard Chartered,IT,Delhi,2022-09-29T14:33:00,2022-10-01T09:33:00
TXN-001087,PO-2022-000369,INV-2022-000734,VEN-100588,EMP-20041,2022-09-29,600600.84,INR,RTGS,UTR000101797,Completed,HSBC,Procurement,Bengaluru,2022-09-29T13:42:34,2022-09-30T18:42:34
TXN-001088,PO-2022-000063,INV-2022-000114,VEN-100280,EMP-20069,2022-09-29,52323.86,INR,RTGS,TXNREF000114666,Completed,HSBC,Procurement,Delhi,2022-09-29T14:35:19,2022-09-29T17:35:19
TXN-001089,PO-2022-001497,INV-2022-002031,VEN-100422,EMP-20098,2022-09-29,1156013.27,INR,NEFT,TXNREF000101230,Completed,HDFC Bank,IT,Bengaluru,2022-09-29T12:28:04,2022-09-30T12:28:04
TXN-001090,PO-2022-000711,INV-2022-001172,VEN-100584,EMP-20019,2022-09-30,231664.53,INR,RTGS,UTR000100828,Failed,HSBC,Procurement,Bengaluru,2022-09-30T14:09:19,2022-09-30T14:09:19
TXN-001091,PO-2022-000053,INV-2022-000094,VEN-100566,EMP-20036,2022-10-01,192074.26,INR,Wire Transfer,UTR000112747,Completed,Axis Bank,Admin,Mumbai,2022-10-01T18:11:05,2022-10-02T17:11:05
TXN-001092,PO-2022-000980,INV-2022-001456,VEN-100706,EMP-20080,2022-10-01,4398970.68,INR,NEFT,UTR000113231,Completed,Kotak Mahindra Bank,Operations,Pune,2022-10-01T13:26:59,2022-10-02T21:26:59
TXN-001093,PO-2022-001622,INV-2022-002165,VEN-100678,EMP-20033,2022-10-02,4039500.57,EUR,NEFT,PAYREF000105706,Completed,Standard Chartered,Procurement,Chennai,2022-10-02T09:01:04,2022-10-04T06:01:04
TXN-001094,PO-2022-000980,INV-2022-001456,VEN-100706,EMP-20005,2022-10-03,5056967.70,INR,UPI,UTR000108830,Completed,ICICI Bank,Operations,Mumbai,2022-10-03T11:21:40,2022-10-03T12:21:40
TXN-001095,PO-2022-000980,INV-2022-001456,VEN-100706,EMP-20090,2022-10-04,4567497.97,INR,RTGS,TXNREF000105901,Completed,SBI,Operations,Hyderabad,2022-10-04T10:29:34,2022-10-05T03:29:34
TXN-001096,PO-2022-000980,INV-2022-001456,VEN-100706,EMP-20004,2022-10-04,9184738.51,INR,RTGS,PAYREF000100489,Completed,HDFC Bank,Operations,Chennai,2022-10-04T13:16:12,2022-10-04T16:16:12
TXN-001097,PO-2022-000163,INV-2022-000316,VEN-100461,EMP-20089,2022-10-04,573567.19,INR,NEFT,PAYREF000100676,Completed,ICICI Bank,Operations,Bengaluru,2022-10-04T14:28:34,2022-10-05T01:28:34
TXN-001098,PO-2022-001622,INV-2022-002165,VEN-100678,EMP-20121,2022-10-05,4812477.49,EUR,RTGS,PAYREF000109365,Completed,HSBC,Procurement,Gurugram,2022-10-05T12:55:43,2022-10-05T21:55:43
TXN-001099,PO-2022-000711,INV-2022-001172,VEN-100584,EMP-20034,2022-10-07,113042.09,INR,RTGS,TXNREF000115525,Completed,HSBC,Procurement,Bengaluru,2022-10-07T13:23:07,2022-10-08T02:23:07
TXN-001100,PO-2022-000053,INV-2022-000094,VEN-100566,EMP-20089,2022-10-07,324141.19,INR,UPI,PAYREF000100755,Completed,Axis Bank,Admin,Gurugram,2022-10-07T12:09:32,2022-10-08T03:09:32
TXN-001101,PO-2022-001881,INV-2022-002466,VEN-100534,EMP-20054,2022-10-10,151353.49,INR,NEFT,TXNREF000107199,Pending,SBI,IT,Hyderabad,2022-10-10T18:00:13,2022-10-10T18:00:13
TXN-001102,PO-2022-001239,INV-2022-001738,VEN-100426,EMP-20060,2022-10-10,454824.27,INR,IMPS,PAYREF000100193,Completed,SBI,IT,Delhi,2022-10-10T09:22:43,2022-10-11T08:22:43
TXN-001103,PO-2022-000249,INV-2022-000493,VEN-100436,EMP-20043,2022-10-13,193767.58,INR,IMPS,TXNREF000108411,Completed,HSBC,IT,Bengaluru,2022-10-13T18:40:03,2022-10-15T15:40:03
TXN-001104,PO-2022-000148,INV-2022-000289,VEN-100577,EMP-20019,2022-10-13,169383.32,INR,Wire Transfer,PAYREF000115352,Completed,HSBC,Operations,Noida,2022-10-13T16:23:26,2022-10-13T18:23:26
TXN-001105,PO-2022-000326,INV-2022-000639,VEN-100619,EMP-20061,2022-10-14,183928.62,INR,RTGS,PAYREF000105983,Completed,ICICI Bank,Admin,Bengaluru,2022-10-14T14:45:50,2022-10-16T05:45:50
TXN-001106,PO-2022-001312,INV-2022-001819,VEN-100653,EMP-20054,2022-10-14,236660.51,INR,IMPS,PAYREF000115676,Reversed,Axis Bank,Procurement,Mumbai,2022-10-14T12:53:34,2022-10-16T07:53:34
TXN-001107,PO-2022-001575,INV-2022-002113,VEN-100344,EMP-20047,2022-10-14,1661148.60,INR,NEFT,PAYREF000111349,Completed,Axis Bank,Admin,Bengaluru,2022-10-14T09:09:47,2022-10-14T15:09:47
TXN-001108,PO-2022-001881,INV-2022-002466,VEN-100534,EMP-20027,2022-10-15,133110.05,INR,NEFT,UTR000108760,Completed,Standard Chartered,IT,Gurugram,2022-10-15T09:32:50,2022-10-15T15:32:50
TXN-001109,PO-2022-001855,INV-2022-002438,VEN-100270,EMP-20101,2022-10-15,533693.99,INR,NEFT,UTR000112956,Pending,SBI,Procurement,Gurugram,2022-10-15T16:26:45,2022-10-15T16:26:45
TXN-001110,PO-2022-000821,INV-2022-001290,VEN-100471,EMP-20116,2022-10-16,2105265.02,INR,IMPS,PAYREF000105004,Completed,Kotak Mahindra Bank,Admin,Delhi,2022-10-16T16:04:57,2022-10-18T11:04:57
TXN-001111,PO-2022-000907,INV-2022-001385,VEN-100269,EMP-20049,2022-10-16,153392.25,INR,IMPS,UTR000112467,Completed,HSBC,Procurement,Delhi,2022-10-16T10:01:38,2022-10-17T13:01:38
TXN-001112,PO-2022-000460,INV-2022-000868,VEN-100451,EMP-20125,2022-10-17,184628.56,INR,NEFT,TXNREF000113108,Completed,HDFC Bank,Admin,Bengaluru,2022-10-17T11:19:57,2022-10-19T06:19:57
TXN-001113,PO-2022-000645,INV-2022-001093,VEN-100244,EMP-20007,2022-10-17,1061941.48,INR,RTGS,PAYREF000103725,Completed,ICICI Bank,Legal,Chennai,2022-10-17T12:27:39,2022-10-18T12:27:39
TXN-001114,PO-2022-000082,INV-2022-000155,VEN-100547,EMP-20101,2022-10-17,55739.67,INR,RTGS,UTR000112417,Completed,SBI,Admin,Chennai,2022-10-17T17:37:42,2022-10-18T07:37:42
TXN-001115,PO-2022-001985,INV-2022-002585,VEN-100407,EMP-20124,2022-10-18,495226.80,INR,NEFT,TXNREF000104848,Completed,Standard Chartered,IT,Bengaluru,2022-10-18T16:40:44,2022-10-20T00:40:44
TXN-001116,PO-2022-000053,INV-2022-000094,VEN-100566,EMP-20111,2022-10-18,151696.78,INR,RTGS,PAYREF000107974,Completed,Kotak Mahindra Bank,Admin,Mumbai,2022-10-18T09:24:25,2022-10-18T21:24:25
TXN-001117,PO-2022-000980,INV-2022-001455,VEN-100706,EMP-20106,2022-10-18,4612499.10,INR,IMPS,UTR000112538,Completed,HDFC Bank,Operations,Hyderabad,2022-10-18T10:34:36,2022-10-19T01:34:36
TXN-001118,PO-2022-001855,INV-2022-002438,VEN-100270,EMP-20116,2022-10-19,420802.40,INR,RTGS,UTR000106430,Completed,SBI,Procurement,Hyderabad,2022-10-19T11:01:26,2022-10-19T17:01:26
TXN-001119,PO-2022-000980,INV-2022-001456,VEN-100706,EMP-20124,2022-10-20,5747152.47,INR,RTGS,UTR000108406,Completed,SBI,Operations,Noida,2022-10-20T13:44:49,2022-10-20T15:44:49
TXN-001120,PO-2022-001881,INV-2022-002466,VEN-100534,EMP-20034,2022-10-20,142666.52,INR,Wire Transfer,TXNREF000105898,Completed,ICICI Bank,IT,Mumbai,2022-10-20T18:44:23,2022-10-21T09:44:23
TXN-001121,PO-2022-001756,INV-2022-002314,VEN-100406,EMP-20099,2022-10-21,794934.41,INR,Wire Transfer,PAYREF000110038,Completed,SBI,Admin,Noida,2022-10-21T13:56:10,2022-10-22T15:56:10
TXN-001122,PO-2022-000082,INV-2022-000155,VEN-100547,EMP-20073,2022-10-22,47571.49,INR,RTGS,UTR000112590,Completed,Standard Chartered,Admin,Noida,2022-10-22T17:26:30,2022-10-22T23:26:30
TXN-001123,PO-2022-000082,INV-2022-000154,VEN-100547,EMP-20086,2022-10-22,77566.15,INR,NEFT,TXNREF000111241,Completed,Standard Chartered,Admin,Noida,2022-10-22T14:25:20,2022-10-23T19:25:20
TXN-001124,PO-2022-000711,INV-2022-001172,VEN-100584,EMP-20125,2022-10-23,132143.45,INR,NEFT,UTR000106268,Completed,ICICI Bank,Procurement,Mumbai,2022-10-23T15:08:38,2022-10-25T14:08:38
TXN-001125,PO-2022-000460,INV-2022-000868,VEN-100451,EMP-20034,2022-10-23,322294.20,INR,Wire Transfer,TXNREF000108391,Pending,Kotak Mahindra Bank,Admin,Chennai,2022-10-23T16:35:26,2022-10-23T16:35:26
TXN-001126,PO-2022-000907,INV-2022-001385,VEN-100269,EMP-20041,2022-10-23,287934.02,INR,IMPS,TXNREF000100876,Failed,SBI,Procurement,Delhi,2022-10-23T10:53:54,2022-10-23T10:53:54
TXN-001127,PO-2022-000206,INV-2022-000412,VEN-100429,EMP-20080,2022-10-23,327952.50,USD,NEFT,TXNREF000106652,Failed,Axis Bank,Admin,Chennai,2022-10-23T14:39:05,2022-10-23T14:39:05
TXN-001128,PO-2022-000082,INV-2022-000153,VEN-100547,EMP-20135,2022-10-25,52707.39,INR,RTGS,PAYREF000113960,Completed,ICICI Bank,Admin,Bengaluru,2022-10-25T14:02:47,2022-10-26T01:02:47
TXN-001129,PO-2022-000645,INV-2022-001093,VEN-100244,EMP-20104,2022-10-25,397974.14,INR,RTGS,PAYREF000113201,Completed,ICICI Bank,Legal,Delhi,2022-10-25T11:05:14,2022-10-25T19:05:14
TXN-001130,PO-2022-000082,INV-2022-000153,VEN-100547,EMP-20137,2022-10-26,134227.01,INR,RTGS,TXNREF000104383,Completed,SBI,Admin,Gurugram,2022-10-26T09:08:12,2022-10-27T12:08:12
TXN-001131,PO-2022-001312,INV-2022-001819,VEN-100653,EMP-20029,2022-10-26,267912.80,INR,NEFT,TXNREF000114705,Completed,HDFC Bank,Procurement,Mumbai,2022-10-26T15:38:06,2022-10-28T11:38:06
TXN-001132,PO-2022-000994,INV-2022-001472,VEN-100578,EMP-20080,2022-10-27,196496.99,INR,IMPS,UTR000115219,Completed,HDFC Bank,Legal,Bengaluru,2022-10-27T15:46:50,2022-10-28T05:46:50
TXN-001133,PO-2022-001957,INV-2022-002548,VEN-100469,EMP-20047,2022-10-27,352227.25,INR,IMPS,UTR000103942,Completed,ICICI Bank,Operations,Chennai,2022-10-27T12:33:51,2022-10-28T21:33:51
TXN-001134,PO-2022-000163,INV-2022-000316,VEN-100461,EMP-20122,2022-10-28,315164.00,INR,IMPS,TXNREF000114824,Completed,Kotak Mahindra Bank,Operations,Hyderabad,2022-10-28T12:34:07,2022-10-29T10:34:07
TXN-001135,PO-2022-000980,INV-2022-001455,VEN-100706,EMP-20006,2022-10-28,5982339.17,INR,IMPS,TXNREF000109042,Completed,HSBC,Operations,Delhi,2022-10-28T09:33:23,2022-10-28T15:33:23
TXN-001136,PO-2022-000082,INV-2022-000155,VEN-100547,EMP-20125,2022-10-29,55085.80,INR,IMPS,PAYREF000113527,Completed,HDFC Bank,Admin,Pune,2022-10-29T15:43:46,2022-10-30T13:43:46
TXN-001137,PO-2022-000460,INV-2022-000868,VEN-100451,EMP-20120,2022-10-30,496880.83,INR,NEFT,TXNREF000100043,Completed,SBI,Admin,Noida,2022-10-30T09:55:42,2022-10-30T23:55:42
TXN-001138,PO-2022-000645,INV-2022-001093,VEN-100244,EMP-20127,2022-10-30,696085.19,INR,NEFT,PAYREF000101452,Completed,Standard Chartered,Legal,Delhi,2022-10-30T10:18:28,2022-10-31T20:18:28
TXN-001139,PO-2022-001985,INV-2022-002585,VEN-100407,EMP-20141,2022-10-31,260433.24,INR,IMPS,PAYREF000113741,Completed,HSBC,IT,Bengaluru,2022-10-31T12:35:34,2022-11-02T10:35:34
TXN-001140,PO-2022-000559,INV-2022-000981,VEN-100543,EMP-20039,2022-10-31,1748210.11,INR,RTGS,UTR000110900,Completed,SBI,IT,Delhi,2022-10-31T18:46:50,2022-11-02T15:46:50
TXN-001141,PO-2022-001711,INV-2022-002261,VEN-100609,EMP-20096,2022-10-31,11919411.57,INR,RTGS,UTR000101199,Completed,HSBC,Admin,Mumbai,2022-10-31T16:44:22,2022-11-02T10:44:22
TXN-001142,PO-2022-000907,INV-2022-001385,VEN-100269,EMP-20066,2022-11-01,197749.52,INR,NEFT,PAYREF000113148,Completed,Kotak Mahindra Bank,Procurement,Pune,2022-11-01T18:23:05,2022-11-03T04:23:05
TXN-001143,PO-2022-000082,INV-2022-000155,VEN-100547,EMP-20119,2022-11-03,41601.82,INR,RTGS,TXNREF000107449,Completed,Kotak Mahindra Bank,Admin,Gurugram,2022-11-03T18:51:52,2022-11-03T21:51:52
TXN-001144,PO-2022-001756,INV-2022-002314,VEN-100406,EMP-20105,2022-11-03,986978.55,INR,NEFT,PAYREF000100609,Completed,Axis Bank,Admin,Delhi,2022-11-03T14:17:12,2022-11-04T12:17:12
TXN-001145,PO-2022-000206,INV-2022-000411,VEN-100429,EMP-20033,2022-11-03,445329.20,USD,IMPS,PAYREF000108327,Completed,SBI,Admin,Hyderabad,2022-11-03T14:18:56,2022-11-03T18:18:56
TXN-001146,PO-2022-000980,INV-2022-001456,VEN-100706,EMP-20124,2022-11-04,6212350.07,INR,RTGS,UTR000112533,Completed,HSBC,Operations,Noida,2022-11-04T16:58:23,2022-11-04T21:58:23
TXN-001147,PO-2022-000980,INV-2022-001456,VEN-100706,EMP-20040,2022-11-05,4834493.78,INR,NEFT,UTR000111734,Completed,SBI,Operations,Noida,2022-11-05T14:23:58,2022-11-07T10:23:58
TXN-001148,PO-2022-001985,INV-2022-002585,VEN-100407,EMP-20027,2022-11-05,242065.61,INR,NEFT,UTR000108725,Failed,Axis Bank,IT,Mumbai,2022-11-05T15:40:24,2022-11-05T15:40:24
TXN-001149,PO-2022-000148,INV-2022-000289,VEN-100577,EMP-20058,2022-11-05,293171.28,INR,RTGS,UTR000103530,Completed,Kotak Mahindra Bank,Operations,Gurugram,2022-11-05T09:22:41,2022-11-06T14:22:41
TXN-001150,PO-2022-001855,INV-2022-002438,VEN-100270,EMP-20036,2022-11-05,874957.82,INR,IMPS,TXNREF000103421,Completed,Standard Chartered,Procurement,Bengaluru,2022-11-05T11:20:42,2022-11-06T22:20:42
TXN-001151,PO-2022-001921,INV-2022-002510,VEN-100575,EMP-20047,2022-11-05,327382.20,INR,NEFT,PAYREF000114850,Completed,SBI,Legal,Hyderabad,2022-11-05T11:51:24,2022-11-05T15:51:24
TXN-001152,PO-2022-000460,INV-2022-000868,VEN-100451,EMP-20024,2022-11-05,202263.91,INR,IMPS,PAYREF000106190,Completed,Standard Chartered,Admin,Delhi,2022-11-05T18:59:42,2022-11-06T00:59:42
TXN-001153,PO-2022-000980,INV-2022-001455,VEN-100706,EMP-20042,2022-11-05,4345849.98,INR,Wire Transfer,PAYREF000109303,Completed,Axis Bank,Operations,Pune,2022-11-05T15:48:48,2022-11-06T07:48:48
TXN-001154,PO-2022-000980,INV-2022-001455,VEN-100706,EMP-20090,2022-11-06,3718558.59,INR,IMPS,TXNREF000109878,Completed,Standard Chartered,Operations,Delhi,2022-11-06T15:46:37,2022-11-08T14:46:37
TXN-001155,PO-2022-000527,INV-2022-000941,VEN-100420,EMP-20077,2022-11-06,3752025.27,INR,RTGS,UTR000100170,Completed,Axis Bank,Legal,Bengaluru,2022-11-06T12:13:34,2022-11-07T22:13:34
TXN-001156,PO-2022-000163,INV-2022-000316,VEN-100461,EMP-20102,2022-11-07,365226.45,INR,RTGS,PAYREF000100670,Completed,SBI,Operations,Hyderabad,2022-11-07T13:14:30,2022-11-08T13:14:30
TXN-001157,PO-2022-001756,INV-2022-002314,VEN-100406,EMP-20053,2022-11-07,694458.07,INR,Wire Transfer,TXNREF000115511,Completed,Standard Chartered,Admin,Delhi,2022-11-07T09:45:34,2022-11-09T00:45:34
TXN-001158,PO-2022-000527,INV-2022-000937,VEN-100420,EMP-20116,2022-11-08,4026514.40,INR,IMPS,PAYREF000104513,Completed,ICICI Bank,Legal,Pune,2022-11-08T15:35:46,2022-11-09T13:35:46
TXN-001159,PO-2022-000082,INV-2022-000155,VEN-100547,EMP-20052,2022-11-08,135750.53,INR,RTGS,PAYREF000103039,Completed,HSBC,Admin,Gurugram,2022-11-08T10:24:08,2022-11-09T07:24:08
TXN-001160,PO-2022-000082,INV-2022-000154,VEN-100547,EMP-20049,2022-11-08,84839.13,INR,RTGS,PAYREF000111117,Completed,Standard Chartered,Admin,Mumbai,2022-11-08T18:20:53,2022-11-10T14:20:53
TXN-001161,PO-2022-000163,INV-2022-000315,VEN-100461,EMP-20058,2022-11-08,702924.15,INR,NEFT,PAYREF000100263,Completed,Kotak Mahindra Bank,Operations,Noida,2022-11-08T18:38:00,2022-11-09T10:38:00
TXN-001162,PO-2022-000206,INV-2022-000412,VEN-100429,EMP-20129,2022-11-08,341873.81,USD,IMPS,PAYREF000110291,Completed,Kotak Mahindra Bank,Admin,Pune,2022-11-08T16:00:57,2022-11-10T10:00:57
TXN-001163,PO-2022-000980,INV-2022-001456,VEN-100706,EMP-20120,2022-11-09,3678969.17,INR,RTGS,TXNREF000112756,Failed,Kotak Mahindra Bank,Operations,Gurugram,2022-11-09T12:55:31,2022-11-09T12:55:31
TXN-001164,PO-2022-000775,INV-2022-001237,VEN-100719,EMP-20024,2022-11-10,1916989.15,INR,RTGS,UTR000115050,Completed,Standard Chartered,Operations,Pune,2022-11-10T17:50:49,2022-11-11T09:50:49
TXN-001165,PO-2022-000391,INV-2022-000779,VEN-100438,EMP-20041,2022-11-11,87113.16,INR,NEFT,PAYREF000101116,Failed,HSBC,Legal,Noida,2022-11-11T16:37:15,2022-11-11T16:37:15
TXN-001166,PO-2022-000859,INV-2022-001331,VEN-100556,EMP-20081,2022-11-12,60083.06,INR,Wire Transfer,TXNREF000101903,Completed,Standard Chartered,Procurement,Gurugram,2022-11-12T11:07:06,2022-11-12T13:07:06
TXN-001167,PO-2022-001756,INV-2022-002314,VEN-100406,EMP-20119,2022-11-12,807390.36,INR,RTGS,TXNREF000110847,Completed,Kotak Mahindra Bank,Admin,Gurugram,2022-11-12T14:45:53,2022-11-13T09:45:53
TXN-001168,PO-2022-000206,INV-2022-000411,VEN-100429,EMP-20111,2022-11-13,641361.85,USD,NEFT,TXNREF000101612,Completed,Standard Chartered,Admin,Gurugram,2022-11-13T18:34:09,2022-11-15T06:34:09
TXN-001169,PO-2022-000206,INV-2022-000411,VEN-100429,EMP-20086,2022-11-13,244052.62,USD,RTGS,PAYREF000106233,Completed,HSBC,Admin,Bengaluru,2022-11-13T09:26:15,2022-11-14T08:26:15
TXN-001170,PO-2022-001486,INV-2022-002017,VEN-100732,EMP-20027,2022-11-14,157949.04,INR,NEFT,UTR000101290,Completed,SBI,Procurement,Gurugram,2022-11-14T14:11:01,2022-11-16T12:11:01
TXN-001171,PO-2022-000821,INV-2022-001290,VEN-100471,EMP-20024,2022-11-14,5964895.03,INR,NEFT,PAYREF000104175,Completed,HSBC,Admin,Hyderabad,2022-11-14T16:32:04,2022-11-16T05:32:04
TXN-001172,PO-2022-000163,INV-2022-000316,VEN-100461,EMP-20086,2022-11-14,352343.78,INR,RTGS,UTR000109677,Completed,HSBC,Operations,Pune,2022-11-14T10:41:26,2022-11-15T12:41:26
TXN-001173,PO-2022-000391,INV-2022-000780,VEN-100438,EMP-20087,2022-11-15,29384.69,INR,RTGS,PAYREF000105759,Completed,Standard Chartered,Legal,Hyderabad,2022-11-15T17:54:00,2022-11-17T06:54:00
TXN-001174,PO-2022-000332,INV-2022-000655,VEN-100665,EMP-20007,2022-11-15,353371.60,INR,IMPS,TXNREF000109366,Completed,HSBC,Procurement,Bengaluru,2022-11-15T16:01:54,2022-11-17T05:01:54
TXN-001175,PO-2022-000541,INV-2022-000959,VEN-100674,EMP-20122,2022-11-15,240091.07,INR,IMPS,PAYREF000109023,Completed,Kotak Mahindra Bank,Operations,Hyderabad,2022-11-15T09:49:35,2022-11-17T09:49:35
TXN-001176,PO-2022-000163,INV-2022-000315,VEN-100461,EMP-20087,2022-11-15,313879.93,INR,RTGS,TXNREF000107088,Completed,Standard Chartered,Operations,Bengaluru,2022-11-15T13:12:51,2022-11-15T22:12:51
TXN-001177,PO-2022-001016,INV-2022-001500,VEN-100360,EMP-20116,2022-11-16,690738.46,INR,Wire Transfer,PAYREF000104068,Completed,Kotak Mahindra Bank,Procurement,Gurugram,2022-11-16T18:16:56,2022-11-17T03:16:56
TXN-001178,PO-2022-000541,INV-2022-000959,VEN-100674,EMP-20093,2022-11-17,447969.63,INR,IMPS,PAYREF000113029,Completed,HSBC,Operations,Delhi,2022-11-17T13:53:16,2022-11-18T02:53:16
TXN-001179,PO-2022-000980,INV-2022-001455,VEN-100706,EMP-20104,2022-11-17,3462293.30,INR,IMPS,TXNREF000110533,Completed,Standard Chartered,Operations,Mumbai,2022-11-17T16:26:09,2022-11-18T21:26:09
TXN-001180,PO-2022-000980,INV-2022-001455,VEN-100706,EMP-20090,2022-11-17,9224252.41,INR,NEFT,TXNREF000104046,Completed,HDFC Bank,Operations,Noida,2022-11-17T11:00:36,2022-11-17T14:00:36
TXN-001181,PO-2022-000395,INV-2022-000789,VEN-100354,EMP-20081,2022-11-18,351419.86,INR,IMPS,PAYREF000103656,Completed,Kotak Mahindra Bank,Admin,Gurugram,2022-11-18T13:20:08,2022-11-19T18:20:08
TXN-001182,PO-2022-000082,INV-2022-000154,VEN-100547,EMP-20123,2022-11-19,141990.69,INR,NEFT,PAYREF000102206,Completed,HSBC,Admin,Noida,2022-11-19T13:54:26,2022-11-20T03:54:26
TXN-001183,PO-2022-000082,INV-2022-000153,VEN-100547,EMP-20104,2022-11-20,61325.89,INR,RTGS,PAYREF000109871,Completed,SBI,Admin,Delhi,2022-11-20T17:36:50,2022-11-21T23:36:50
TXN-001184,PO-2022-000206,INV-2022-000412,VEN-100429,EMP-20135,2022-11-20,243442.09,USD,RTGS,TXNREF000112226,Completed,SBI,Admin,Gurugram,2022-11-20T12:40:20,2022-11-22T03:40:20
TXN-001185,PO-2022-000332,INV-2022-000655,VEN-100665,EMP-20066,2022-11-20,368850.77,INR,NEFT,PAYREF000112740,Completed,ICICI Bank,Procurement,Mumbai,2022-11-20T12:52:40,2022-11-21T18:52:40
TXN-001186,PO-2022-000391,INV-2022-000780,VEN-100438,EMP-20066,2022-11-22,83223.80,INR,Wire Transfer,PAYREF000101654,Completed,ICICI Bank,Legal,Gurugram,2022-11-22T16:00:06,2022-11-22T21:00:06
TXN-001187,PO-2022-000395,INV-2022-000789,VEN-100354,EMP-20100,2022-11-22,139175.42,INR,IMPS,UTR000109020,Completed,Kotak Mahindra Bank,Admin,Chennai,2022-11-22T11:28:11,2022-11-22T16:28:11
TXN-001188,PO-2022-001940,INV-2022-002531,VEN-100251,EMP-20104,2022-11-22,540258.94,INR,NEFT,TXNREF000104055,Completed,HSBC,Operations,Bengaluru,2022-11-22T17:44:31,2022-11-23T08:44:31
TXN-001189,PO-2022-001985,INV-2022-002586,VEN-100407,EMP-20058,2022-11-23,421998.90,INR,RTGS,PAYREF000101408,Completed,Standard Chartered,IT,Bengaluru,2022-11-23T12:50:04,2022-11-24T10:50:04
TXN-001190,PO-2022-001598,INV-2022-002138,VEN-100695,EMP-20001,2022-11-23,461088.66,INR,IMPS,TXNREF000102923,Completed,SBI,Admin,Delhi,2022-11-23T17:58:00,2022-11-25T08:58:00
TXN-001191,PO-2022-000541,INV-2022-000959,VEN-100674,EMP-20116,2022-11-23,707365.16,INR,Wire Transfer,TXNREF000105165,Reversed,SBI,Operations,Delhi,2022-11-23T17:40:21,2022-11-25T16:40:21
TXN-001192,PO-2022-000206,INV-2022-000412,VEN-100429,EMP-20028,2022-11-23,560486.58,USD,NEFT,UTR000102199,Completed,Standard Chartered,Admin,Chennai,2022-11-23T15:06:31,2022-11-25T15:06:31
TXN-001193,PO-2022-000082,INV-2022-000154,VEN-100547,EMP-20049,2022-11-24,85548.11,INR,IMPS,TXNREF000113752,Completed,Kotak Mahindra Bank,Admin,Noida,2022-11-24T15:15:32,2022-11-25T02:15:32
TXN-001194,PO-2022-000332,INV-2022-000655,VEN-100665,EMP-20101,2022-11-26,277908.73,INR,Wire Transfer,UTR000112420,Completed,HSBC,Procurement,Mumbai,2022-11-26T11:14:35,2022-11-28T06:14:35
