invoice_id,purchase_order_id,vendor_id,vendor_invoice_number,invoice_date,due_date,invoice_amount_inr,tax_amount_inr,total_amount_inr,currency,gst_invoice_number,match_status,invoice_status,verified_by_employee_id,verification_date,created_at,updated_at
INV-2024-000490,PO-2024-000248,VEN-100361,VINV/2024/99048,2024-08-04,2024-10-03,217448.37,39140.71,256589.08,INR,GST24INV897736,Partially Matched,Approved,EMP-20039,2024-08-10,2024-08-04T08:33:00,2024-08-10T10:12:00
INV-2024-000491,PO-2024-000248,VEN-100361,VINV/2024/97549,2024-09-10,2024-11-09,192095.35,34577.16,226672.51,INR,GST24INV924996,Matched,Approved,EMP-20055,2024-09-11,2024-09-10T11:49:00,2024-09-11T11:20:00
INV-2022-000492,PO-2022-000249,VEN-100436,VINV/2022/02169,2022-09-16,2022-10-16,216453.77,38961.68,255415.45,INR,GST22INV962522,Partially Matched,Overdue,EMP-20096,2022-09-20,2022-09-16T16:53:00,2022-09-20T15:22:00
INV-2022-000493,PO-2022-000249,VEN-100436,VINV/2022/69738,2022-09-08,2022-10-08,271949.71,48950.95,320900.66,INR,GST22INV491003,Matched,Paid,EMP-20140,2022-09-13,2022-09-08T15:20:00,2022-09-13T12:49:00
INV-2022-000494,PO-2022-000249,VEN-100436,VINV/2022/95133,2022-08-06,2022-09-05,249752.38,44955.43,294707.81,INR,GST22INV502860,Matched,Under Verification,EMP-20104,2022-08-10,2022-08-06T08:33:00,2022-08-10T09:50:00
INV-2021-000495,PO-2021-000250,VEN-100517,VINV/2021/29048,2021-06-08,2021-06-23,316097.27,56897.51,372994.78,INR,GST21INV126213,Partially Matched,Paid,EMP-20122,2021-06-10,2021-06-08T18:33:00,2021-06-10T14:54:00
INV-2021-000496,PO-2021-000250,VEN-100517,VINV/2021/83143,2021-07-22,2021-08-06,312665.52,56279.79,368945.31,INR,GST21INV008351,Partially Matched,Under Verification,EMP-20131,2021-07-29,2021-07-22T10:33:00,2021-07-29T18:59:00
INV-2023-000497,PO-2023-000251,VEN-100388,VINV/2023/87199,2023-08-11,2023-09-25,96455.21,17361.94,113817.15,INR,GST23INV134315,Matched,Received,EMP-20013,,2023-08-11T13:27:00,2023-08-11T13:27:00
INV-2023-000498,PO-2023-000251,VEN-100388,VINV/2023/30444,2023-08-10,2023-09-24,98461.63,17723.09,116184.72,INR,GST23INV324293,Matched,Approved,EMP-20086,2023-08-16,2023-08-10T14:13:00,2023-08-16T15:44:00
INV-2023-000499,PO-2023-000251,VEN-100388,VINV/2023/16164,2023-08-05,2023-09-19,85372.67,15367.08,100739.75,INR,GST23INV509929,Matched,Paid,EMP-20014,2023-08-06,2023-08-05T09:06:00,2023-08-06T12:34:00
INV-2025-000500,PO-2025-000252,VEN-100636,VINV/2025/51740,2025-05-15,2025-08-13,54727.67,9850.98,64578.65,INR,GST25INV250701,Partially Matched,Paid,EMP-20137,2025-05-20,2025-05-15T16:14:00,2025-05-20T17:26:00
INV-2025-000501,PO-2025-000252,VEN-100636,VINV/2025/29810,2025-05-13,2025-08-11,46042.50,8287.65,54330.15,INR,GST25INV505189,Partially Matched,Paid,EMP-20103,2025-05-16,2025-05-13T08:54:00,2025-05-16T11:34:00
INV-2025-000502,PO-2025-000252,VEN-100636,VINV/2025/14664,2025-06-21,2025-09-19,57419.12,10335.44,67754.56,INR,GST25INV233079,Partially Matched,Under Verification,EMP-20003,2025-06-27,2025-06-21T16:50:00,2025-06-27T10:04:00
INV-2025-000503,PO-2025-000253,VEN-100311,VINV/2025/31951,2025-11-05,2025-12-05,186814.00,33626.52,220440.52,INR,GST25INV897916,Partially Matched,Paid,EMP-20096,2025-11-06,2025-11-05T11:30:00,2025-11-06T12:43:00
INV-2025-000504,PO-2025-000253,VEN-100311,VINV/2025/30577,2025-11-15,2025-12-15,180803.95,32544.71,213348.66,INR,GST25INV084142,Matched,Paid,EMP-20082,2025-11-21,2025-11-15T17:31:00,2025-11-21T08:41:00
INV-2025-000505,PO-2025-000253,VEN-100311,VINV/2025/24146,2025-12-17,2026-01-16,183183.10,32972.96,216156.06,INR,GST25INV648273,Matched,Paid,EMP-20114,2025-12-18,2025-12-17T15:35:00,2025-12-18T08:20:00
INV-2023-000506,PO-2023-000254,VEN-100504,VINV/2023/15142,2023-09-10,2023-11-09,116359.13,20944.64,137303.77,INR,GST23INV180176,Matched,Paid,EMP-20004,2023-09-15,2023-09-10T11:53:00,2023-09-15T12:04:00
INV-2023-000507,PO-2023-000254,VEN-100504,VINV/2023/88259,2023-09-11,2023-11-10,113523.94,20434.31,133958.25,INR,GST23INV436643,Matched,Disputed,EMP-20065,2023-09-15,2023-09-11T11:16:00,2023-09-15T17:07:00
INV-2023-000508,PO-2023-000255,VEN-100299,VINV/2023/68771,2023-03-29,2023-05-28,35105.34,6318.96,41424.30,INR,GST23INV817867,Matched,Approved,EMP-20072,2023-04-04,2023-03-29T10:40:00,2023-04-04T18:09:00
INV-2023-000509,PO-2023-000255,VEN-100299,VINV/2023/91008,2023-03-13,2023-05-12,39153.15,7047.57,46200.72,INR,GST23INV929522,Matched,Disputed,EMP-20033,2023-03-14,2023-03-13T10:25:00,2023-03-14T15:22:00
INV-2025-000510,PO-2025-000256,VEN-100280,VINV/2025/77235,2025-07-21,2025-08-20,2665781.24,479840.62,3145621.86,INR,GST25INV441531,Mismatched,Approved,EMP-20136,2025-07-28,2025-07-21T09:06:00,2025-07-28T13:15:00
INV-2025-000511,PO-2025-000256,VEN-100280,VINV/2025/05877,2025-08-24,2025-09-23,2003211.37,360578.05,2363789.42,INR,GST25INV313675,Mismatched,Approved,EMP-20031,2025-08-30,2025-08-24T18:34:00,2025-08-30T18:59:00
INV-2022-000512,PO-2022-000257,VEN-100344,VINV/2022/55955,2022-04-18,2022-05-18,178848.33,32192.70,211041.03,INR,GST22INV433012,Matched,Disputed,EMP-20110,2022-04-24,2022-04-18T11:47:00,2022-04-24T09:31:00
INV-2022-000513,PO-2022-000257,VEN-100344,VINV/2022/85660,2022-05-05,2022-06-04,166962.45,30053.24,197015.69,INR,GST22INV492981,Mismatched,Approved,EMP-20005,2022-05-08,2022-05-05T15:31:00,2022-05-08T16:01:00
INV-2022-000514,PO-2022-000257,VEN-100344,VINV/2022/36316,2022-04-21,2022-05-21,215069.58,38712.52,253782.10,INR,GST22INV555864,Matched,Paid,EMP-20031,2022-04-24,2022-04-21T15:28:00,2022-04-24T15:32:00
INV-2021-000515,PO-2021-000258,VEN-100256,VINV/2021/97320,2021-08-13,2021-09-27,210438.58,37878.94,248317.52,INR,GST21INV432130,Matched,Approved,EMP-20066,2021-08-20,2021-08-13T10:22:00,2021-08-20T13:20:00
INV-2021-000516,PO-2021-000258,VEN-100256,VINV/2021/57570,2021-07-12,2021-08-26,221234.19,39822.15,261056.34,INR,GST21INV612410,Matched,Rejected,EMP-20057,2021-07-16,2021-07-12T14:21:00,2021-07-16T10:36:00
INV-2023-000517,PO-2023-000259,VEN-100676,VINV/2023/97652,2023-02-18,2023-04-04,453004.10,81540.74,534544.84,INR,GST23INV323325,Matched,Overdue,EMP-20005,2023-02-23,2023-02-18T10:34:00,2023-02-23T17:04:00
INV-2023-000518,PO-2023-000259,VEN-100676,VINV/2023/97350,2023-02-12,2023-03-29,414768.46,74658.32,489426.78,INR,GST23INV574222,Matched,Paid,EMP-20046,2023-02-15,2023-02-12T11:31:00,2023-02-15T10:31:00
INV-2025-000519,PO-2025-000260,VEN-100621,VINV/2025/64515,2025-06-14,2025-08-13,102552.56,18459.46,121012.02,INR,GST25INV853741,Partially Matched,Approved,EMP-20055,2025-06-21,2025-06-14T09:07:00,2025-06-21T09:22:00
INV-2025-000520,PO-2025-000260,VEN-100621,VINV/2025/65189,2025-07-12,2025-09-10,101112.75,18200.29,119313.04,INR,GST25INV905075,Partially Matched,Paid,EMP-20013,2025-07-19,2025-07-12T10:44:00,2025-07-19T11:36:00
INV-2026-000521,PO-2026-000261,VEN-100469,VINV/2026/13929,2026-02-27,2026-03-29,5964486.37,1073607.55,7038093.92,INR,GST26INV305557,Matched,Paid,EMP-20052,2026-03-04,2026-02-27T16:54:00,2026-03-04T12:55:00
INV-2026-000522,PO-2026-000261,VEN-100469,VINV/2026/27457,2026-03-14,2026-04-13,5436185.81,978513.45,6414699.26,INR,GST26INV752939,Partially Matched,Approved,EMP-20131,2026-03-18,2026-03-14T15:08:00,2026-03-18T08:09:00
INV-2026-000523,PO-2026-000261,VEN-100469,VINV/2026/33637,2026-03-02,2026-04-01,6198973.30,1115815.19,7314788.49,INR,GST26INV817409,Matched,Disputed,EMP-20016,2026-03-05,2026-03-02T11:24:00,2026-03-05T15:09:00
INV-2025-000524,PO-2024-000262,VEN-100349,VINV/2025/67842,2025-01-11,2025-02-10,101477.98,18266.04,119744.02,INR,GST25INV397217,Matched,Rejected,EMP-20104,2025-01-14,2025-01-11T10:06:00,2025-01-14T15:20:00
INV-2025-000525,PO-2024-000262,VEN-100349,VINV/2025/21007,2025-01-04,2025-02-03,81961.94,14753.15,96715.09,INR,GST25INV234197,Matched,Paid,EMP-20022,2025-01-05,2025-01-04T09:48:00,2025-01-05T14:59:00
INV-2024-000526,PO-2024-000262,VEN-100349,VINV/2024/67612,2024-12-30,2025-01-29,79749.09,14354.84,94103.93,INR,GST24INV131110,Matched,Paid,EMP-20096,2024-12-31,2024-12-30T16:22:00,2024-12-31T08:52:00
INV-2023-000527,PO-2023-000263,VEN-100574,VINV/2023/06867,2023-10-09,2023-10-24,178116.94,32061.05,210177.99,INR,GST23INV246796,Matched,Overdue,EMP-20085,2023-10-13,2023-10-09T09:07:00,2023-10-13T09:21:00
INV-2023-000528,PO-2023-000263,VEN-100574,VINV/2023/28299,2023-09-18,2023-10-03,169596.41,30527.35,200123.76,INR,GST23INV725978,Mismatched,Approved,EMP-20110,2023-09-22,2023-09-18T11:38:00,2023-09-22T09:13:00
INV-2025-000529,PO-2024-000264,VEN-100320,VINV/2025/14596,2025-02-11,2025-03-28,476014.85,85682.67,561697.52,INR,GST25INV098385,Matched,Under Verification,EMP-20018,2025-02-16,2025-02-11T10:16:00,2025-02-16T12:13:00
INV-2025-000530,PO-2024-000264,VEN-100320,VINV/2025/04821,2025-01-26,2025-03-12,515581.53,92804.68,608386.21,INR,GST25INV119452,Matched,Overdue,EMP-20039,2025-02-02,2025-01-26T17:26:00,2025-02-02T16:33:00
INV-2025-000531,PO-2024-000264,VEN-100320,VINV/2025/76153,2025-02-04,2025-03-21,416299.94,74933.99,491233.93,INR,GST25INV954665,Matched,Paid,EMP-20096,2025-02-07,2025-02-04T16:25:00,2025-02-07T15:02:00
INV-2021-000532,PO-2021-000265,VEN-100279,VINV/2021/42116,2021-12-21,2022-01-05,508198.94,91475.81,599674.75,INR,GST21INV611006,Partially Matched,Paid,EMP-20136,2021-12-23,2021-12-21T18:27:00,2021-12-23T08:37:00
INV-2021-000533,PO-2021-000265,VEN-100279,VINV/2021/14999,2021-12-26,2022-01-10,537318.38,96717.31,634035.69,INR,GST21INV268422,Matched,Paid,EMP-20113,2022-01-01,2021-12-26T15:58:00,2022-01-01T09:18:00
INV-2023-000534,PO-2023-000266,VEN-100349,VINV/2023/32506,2023-04-12,2023-05-12,592858.64,106714.56,699573.20,INR,GST23INV324383,Partially Matched,Paid,EMP-20055,2023-04-15,2023-04-12T10:53:00,2023-04-15T18:23:00
INV-2023-000535,PO-2023-000266,VEN-100349,VINV/2023/49551,2023-04-14,2023-05-14,725985.64,130677.42,856663.06,INR,GST23INV382724,Matched,Overdue,EMP-20137,2023-04-20,2023-04-14T15:16:00,2023-04-20T12:10:00
INV-2021-000536,PO-2021-000268,VEN-100576,VINV/2021/64092,2021-08-25,2021-10-24,24929.09,4487.24,29416.33,INR,GST21INV969170,Matched,Paid,EMP-20055,2021-08-31,2021-08-25T08:19:00,2021-08-31T18:36:00
INV-2021-000537,PO-2021-000268,VEN-100576,VINV/2021/42167,2021-07-07,2021-09-05,30151.33,5427.24,35578.57,INR,GST21INV370864,Matched,Approved,EMP-20106,2021-07-11,2021-07-07T08:59:00,2021-07-11T14:00:00
INV-2021-000538,PO-2021-000268,VEN-100576,VINV/2021/49935,2021-08-10,2021-10-09,24905.14,4482.93,29388.07,INR,GST21INV625758,Matched,Paid,EMP-20041,2021-08-11,2021-08-10T09:25:00,2021-08-11T13:44:00
INV-2023-000539,PO-2023-000269,VEN-100240,VINV/2023/11682,2023-03-31,2023-06-29,291267.21,52428.10,343695.31,INR,GST23INV571412,Matched,Paid,EMP-20136,2023-04-03,2023-03-31T10:02:00,2023-04-03T09:43:00
INV-2023-000540,PO-2023-000269,VEN-100240,VINV/2023/18858,2023-04-17,2023-07-16,267916.36,48224.94,316141.30,INR,GST23INV191271,Partially Matched,Rejected,EMP-20064,2023-04-21,2023-04-17T15:51:00,2023-04-21T13:43:00
INV-2021-000541,PO-2021-000270,VEN-100488,VINV/2021/42965,2021-12-09,2022-01-08,54983.09,9896.96,64880.05,INR,GST21INV190517,Matched,Disputed,EMP-20137,2021-12-10,2021-12-09T15:56:00,2021-12-10T17:36:00
INV-2022-000542,PO-2021-000270,VEN-100488,VINV/2022/49628,2022-01-16,2022-02-15,59458.45,10702.52,70160.97,INR,GST22INV981657,Partially Matched,Overdue,EMP-20029,2022-01-23,2022-01-16T09:04:00,2022-01-23T17:34:00
INV-2026-000543,PO-2026-000271,VEN-100245,VINV/2026/39212,2026-04-29,2026-05-29,40570.69,7302.72,47873.41,INR,GST26INV744281,Matched,Under Verification,EMP-20029,2026-05-02,2026-04-29T15:34:00,2026-05-02T12:42:00
INV-2026-000544,PO-2026-000271,VEN-100245,VINV/2026/35014,2026-04-28,2026-05-28,39779.03,7160.23,46939.26,INR,GST26INV917599,Mismatched,Under Verification,EMP-20096,2026-05-01,2026-04-28T09:48:00,2026-05-01T15:03:00
INV-2026-000545,PO-2026-000271,VEN-100245,VINV/2026/87128,2026-05-19,2026-06-18,33324.09,5998.34,39322.43,INR,GST26INV218104,Matched,Paid,EMP-20071,2026-05-24,2026-05-19T08:45:00,2026-05-24T14:30:00
INV-2022-000546,PO-2022-000272,VEN-100722,VINV/2022/85982,2022-03-21,2022-04-20,231582.95,41684.93,273267.88,INR,GST22INV023372,Partially Matched,Paid,EMP-20114,2022-03-23,2022-03-21T15:31:00,2022-03-23T14:35:00
INV-2022-000547,PO-2022-000272,VEN-100722,VINV/2022/14921,2022-04-03,2022-05-03,256426.76,46156.82,302583.58,INR,GST22INV682714,Matched,Disputed,EMP-20031,2022-04-05,2022-04-03T15:54:00,2022-04-05T12:28:00
INV-2021-000548,PO-2021-000273,VEN-100408,VINV/2021/72746,2021-06-18,2021-07-18,78187.88,14073.82,92261.70,INR,GST21INV080753,Partially Matched,Approved,EMP-20046,2021-06-22,2021-06-18T12:00:00,2021-06-22T13:23:00
INV-2021-000549,PO-2021-000273,VEN-100408,VINV/2021/70081,2021-05-24,2021-06-23,71194.94,12815.09,84010.03,INR,GST21INV064661,Matched,Approved,EMP-20014,2021-05-25,2021-05-24T08:22:00,2021-05-25T18:09:00
INV-2021-000550,PO-2021-000273,VEN-100408,VINV/2021/13675,2021-06-08,2021-07-08,64654.95,11637.89,76292.84,INR,GST21INV103670,Matched,Paid,EMP-20137,2021-06-13,2021-06-08T13:17:00,2021-06-13T16:12:00
INV-2023-000551,PO-2023-000274,VEN-100693,VINV/2023/32080,2023-10-01,2023-12-30,148095.91,26657.26,174753.17,USD,GST23INV072175,Matched,Under Verification,EMP-20072,2023-10-08,2023-10-01T08:46:00,2023-10-08T17:54:00
INV-2023-000552,PO-2023-000274,VEN-100693,VINV/2023/72979,2023-09-29,2023-12-28,179569.07,32322.43,211891.50,USD,GST23INV679121,Matched,Paid,EMP-20094,2023-10-01,2023-09-29T16:20:00,2023-10-01T08:50:00
INV-2023-000553,PO-2023-000275,VEN-100572,VINV/2023/08066,2023-07-19,2023-08-18,267586.43,48165.56,315751.99,INR,GST23INV333950,Matched,Overdue,EMP-20110,2023-07-24,2023-07-19T08:12:00,2023-07-24T18:13:00
INV-2023-000554,PO-2023-000275,VEN-100572,VINV/2023/82454,2023-08-24,2023-09-23,279935.23,50388.34,330323.57,INR,GST23INV828863,Matched,Overdue,EMP-20027,2023-08-26,2023-08-24T13:45:00,2023-08-26T16:29:00
INV-2024-000555,PO-2024-000276,VEN-100382,VINV/2024/08083,2024-02-08,2024-04-08,121586.39,21885.55,143471.94,INR,GST24INV485451,Matched,Paid,EMP-20039,2024-02-13,2024-02-08T12:30:00,2024-02-13T08:03:00
INV-2024-000556,PO-2024-000276,VEN-100382,VINV/2024/85703,2024-02-11,2024-04-11,104551.65,18819.30,123370.95,INR,GST24INV550940,Mismatched,Overdue,EMP-20140,2024-02-15,2024-02-11T15:35:00,2024-02-15T16:17:00
INV-2026-000557,PO-2026-000278,VEN-100625,VINV/2026/92349,2026-06-05,2026-07-05,2040422.90,367276.12,2407699.02,INR,GST26INV047379,Matched,Approved,EMP-20100,2026-06-09,2026-06-05T08:03:00,2026-06-09T10:54:00
INV-2026-000558,PO-2026-000278,VEN-100625,VINV/2026/36795,2026-05-09,2026-06-08,1801463.17,324263.37,2125726.54,INR,GST26INV064196,Partially Matched,Under Verification,EMP-20099,2026-05-16,2026-05-09T13:25:00,2026-05-16T16:54:00
INV-2022-000559,PO-2022-000279,VEN-100261,VINV/2022/39338,2022-07-23,2022-08-22,251462.99,45263.34,296726.33,INR,GST22INV963178,Matched,Disputed,EMP-20093,2022-07-29,2022-07-23T08:22:00,2022-07-29T13:11:00
INV-2022-000560,PO-2022-000279,VEN-100261,VINV/2022/73017,2022-07-05,2022-08-04,262030.35,47165.46,309195.81,INR,GST22INV371232,Matched,Overdue,EMP-20140,2022-07-07,2022-07-05T13:18:00,2022-07-07T15:37:00
INV-2024-000561,PO-2024-000280,VEN-100505,VINV/2024/44677,2024-04-28,2024-05-28,124994.07,22498.93,147493.00,INR,GST24INV245182,Matched,Paid,EMP-20093,2024-04-30,2024-04-28T10:39:00,2024-04-30T18:48:00
INV-2024-000562,PO-2024-000280,VEN-100505,VINV/2024/64649,2024-05-04,2024-06-03,109987.93,19797.83,129785.76,INR,GST24INV449490,Matched,Paid,EMP-20131,2024-05-11,2024-05-04T12:05:00,2024-05-11T09:43:00
INV-2024-000563,PO-2024-000282,VEN-100492,VINV/2024/08194,2024-12-17,2025-01-16,268264.31,48287.58,316551.89,INR,GST24INV906209,Matched,Paid,EMP-20094,2024-12-18,2024-12-17T09:40:00,2024-12-18T09:25:00
INV-2024-000564,PO-2024-000282,VEN-100492,VINV/2024/56756,2024-11-13,2024-12-13,280960.12,50572.82,331532.94,INR,GST24INV025733,Mismatched,Overdue,EMP-20114,2024-11-20,2024-11-13T11:23:00,2024-11-20T15:10:00
INV-2025-000565,PO-2025-000283,VEN-100264,VINV/2025/71839,2025-11-16,2025-12-16,8188050.52,1473849.09,9661899.61,INR,GST25INV517242,Matched,Approved,EMP-20100,2025-11-21,2025-11-16T10:27:00,2025-11-21T10:42:00
INV-2025-000566,PO-2025-000283,VEN-100264,VINV/2025/84896,2025-12-17,2026-01-16,8058159.83,1450468.77,9508628.60,INR,GST25INV163502,Partially Matched,Paid,EMP-20072,2025-12-18,2025-12-17T08:53:00,2025-12-18T11:53:00
INV-2022-000567,PO-2022-000284,VEN-100429,VINV/2022/25418,2022-04-14,2022-05-29,244153.15,43947.57,288100.72,INR,GST22INV841474,Matched,Disputed,EMP-20141,2022-04-16,2022-04-14T11:24:00,2022-04-16T16:19:00
INV-2022-000568,PO-2022-000284,VEN-100429,VINV/2022/51271,2022-04-15,2022-05-30,235752.22,42435.40,278187.62,INR,GST22INV737828,Matched,Paid,EMP-20113,2022-04-20,2022-04-15T13:07:00,2022-04-20T15:20:00
INV-2025-000569,PO-2025-000285,VEN-100268,VINV/2025/99883,2025-12-13,2026-02-11,47225.08,8500.51,55725.59,INR,GST25INV396810,Matched,Paid,EMP-20093,2025-12-15,2025-12-13T08:18:00,2025-12-15T18:53:00
INV-2025-000570,PO-2025-000285,VEN-100268,VINV/2025/21519,2025-12-19,2026-02-17,42076.34,7573.74,49650.08,INR,GST25INV233461,Partially Matched,Under Verification,EMP-20129,2025-12-23,2025-12-19T16:01:00,2025-12-23T08:53:00
INV-2025-000571,PO-2025-000285,VEN-100268,VINV/2025/15995,2025-12-11,2026-02-09,57641.80,10375.52,68017.32,INR,GST25INV425811,Mismatched,Under Verification,EMP-20005,2025-12-15,2025-12-11T11:53:00,2025-12-15T09:13:00
INV-2023-000572,PO-2023-000286,VEN-100269,VINV/2023/38714,2023-11-08,2023-11-23,32922.81,5926.11,38848.92,INR,GST23INV491462,Matched,Under Verification,EMP-20110,2023-11-14,2023-11-08T17:05:00,2023-11-14T14:36:00
INV-2023-000573,PO-2023-000286,VEN-100269,VINV/2023/02031,2023-12-24,2024-01-08,32114.05,5780.53,37894.58,INR,GST23INV711858,Partially Matched,Approved,EMP-20113,2023-12-26,2023-12-24T08:07:00,2023-12-26T13:33:00
INV-2022-000574,PO-2022-000288,VEN-100265,VINV/2022/31553,2022-08-05,2022-09-19,2077986.59,374037.59,2452024.18,INR,GST22INV487295,Matched,Paid,EMP-20122,2022-08-07,2022-08-05T17:55:00,2022-08-07T08:00:00
INV-2022-000575,PO-2022-000288,VEN-100265,VINV/2022/53791,2022-07-13,2022-08-27,2022784.89,364101.28,2386886.17,INR,GST22INV828035,Matched,Overdue,EMP-20027,2022-07-20,2022-07-13T13:48:00,2022-07-20T18:59:00
INV-2025-000576,PO-2024-000289,VEN-100560,VINV/2025/63475,2025-02-02,2025-03-04,406804.93,73224.89,480029.82,INR,GST25INV370610,Mismatched,Disputed,EMP-20024,2025-02-08,2025-02-02T15:59:00,2025-02-08T09:34:00
INV-2025-000577,PO-2024-000289,VEN-100560,VINV/2025/18971,2025-02-21,2025-03-23,476077.96,85694.03,561771.99,INR,GST25INV899984,Matched,Overdue,EMP-20033,2025-02-25,2025-02-21T13:47:00,2025-02-25T11:30:00
INV-2024-000578,PO-2023-000290,VEN-100548,VINV/2024/63311,2024-01-04,2024-04-03,78790.62,14182.31,92972.93,INR,GST24INV456246,Matched,Paid,EMP-20113,2024-01-08,2024-01-04T14:00:00,2024-01-08T14:14:00
INV-2023-000579,PO-2023-000290,VEN-100548,VINV/2023/26923,2023-11-19,2024-02-17,82749.01,14894.82,97643.83,INR,GST23INV373373,Partially Matched,Paid,EMP-20122,2023-11-21,2023-11-19T12:10:00,2023-11-21T09:05:00
INV-2023-000580,PO-2023-000290,VEN-100548,VINV/2023/58270,2023-11-21,2024-02-19,95489.88,17188.18,112678.06,INR,GST23INV585850,Matched,Approved,EMP-20071,2023-11-24,2023-11-21T10:42:00,2023-11-24T11:57:00
INV-2025-000581,PO-2024-000291,VEN-100428,VINV/2025/79591,2025-02-03,2025-03-05,146990.55,26458.30,173448.85,INR,GST25INV554035,Matched,Paid,EMP-20125,2025-02-08,2025-02-03T15:19:00,2025-02-08T17:11:00
INV-2025-000582,PO-2024-000291,VEN-100428,VINV/2025/69220,2025-01-05,2025-02-04,133350.57,24003.10,157353.67,INR,GST25INV291159,Partially Matched,Approved,EMP-20106,2025-01-11,2025-01-05T16:35:00,2025-01-11T08:48:00
INV-2021-000583,PO-2021-000292,VEN-100390,VINV/2021/41033,2021-03-03,2021-05-02,748212.16,134678.19,882890.35,INR,GST21INV764641,Matched,Approved,EMP-20031,2021-03-10,2021-03-03T15:53:00,2021-03-10T10:00:00
INV-2021-000584,PO-2021-000292,VEN-100390,VINV/2021/25371,2021-04-03,2021-06-02,784835.10,141270.32,926105.42,INR,GST21INV788691,Matched,Paid,EMP-20053,2021-04-09,2021-04-03T09:02:00,2021-04-09T08:10:00
INV-2021-000585,PO-2021-000292,VEN-100390,VINV/2021/66999,2021-03-19,2021-05-18,725561.04,130600.99,856162.03,INR,GST21INV884498,Matched,Paid,EMP-20093,2021-03-20,2021-03-19T15:47:00,2021-03-20T15:49:00
INV-2021-000586,PO-2021-000292,VEN-100390,VINV/2021/25700,2021-03-14,2021-05-13,683978.17,123116.07,807094.24,INR,GST21INV350234,Matched,Approved,EMP-20031,2021-03-15,2021-03-14T11:20:00,2021-03-15T11:46:00
INV-2021-000587,PO-2021-000292,VEN-100390,VINV/2021/91233,2021-04-20,2021-06-19,653778.03,117680.05,771458.08,INR,GST21INV986486,Partially Matched,Paid,EMP-20074,2021-04-26,2021-04-20T16:22:00,2021-04-26T11:59:00
INV-2021-000588,PO-2021-000292,VEN-100390,VINV/2021/93683,2021-03-07,2021-05-06,730632.13,131513.78,862145.91,INR,GST21INV086385,Matched,Paid,EMP-20004,2021-03-14,2021-03-07T10:40:00,2021-03-14T16:17:00
INV-2021-000589,PO-2021-000294,VEN-100699,VINV/2021/27024,2021-11-11,2021-12-11,225167.04,40530.07,265697.11,INR,GST21INV169344,Matched,Under Verification,EMP-20040,2021-11-16,2021-11-11T12:58:00,2021-11-16T12:31:00
INV-2021-000590,PO-2021-000294,VEN-100699,VINV/2021/14755,2021-09-25,2021-10-25,253589.05,45646.03,299235.08,INR,GST21INV737317,Matched,Under Verification,EMP-20125,2021-10-01,2021-09-25T08:59:00,2021-10-01T18:53:00
INV-2021-000591,PO-2021-000294,VEN-100699,VINV/2021/52316,2021-10-30,2021-11-29,221632.40,39893.83,261526.23,INR,GST21INV924781,Partially Matched,Approved,EMP-20113,2021-11-02,2021-10-30T10:19:00,2021-11-02T09:55:00
INV-2021-000592,PO-2021-000297,VEN-100267,VINV/2021/21953,2021-10-28,2022-01-26,98350.85,17703.15,116054.00,USD,GST21INV770624,Matched,Overdue,EMP-20106,2021-11-04,2021-10-28T14:57:00,2021-11-04T13:36:00
INV-2021-000593,PO-2021-000297,VEN-100267,VINV/2021/36155,2021-11-28,2022-02-26,102764.21,18497.56,121261.77,USD,GST21INV722003,Matched,Approved,EMP-20055,2021-11-30,2021-11-28T15:54:00,2021-11-30T13:44:00
INV-2022-000594,PO-2021-000298,VEN-100451,VINV/2022/37416,2022-01-19,2022-02-03,3621616.94,651891.05,4273507.99,INR,GST22INV267382,Matched,Paid,EMP-20100,2022-01-23,2022-01-19T11:22:00,2022-01-23T08:04:00
INV-2022-000595,PO-2021-000298,VEN-100451,VINV/2022/59030,2022-01-24,2022-02-08,3112312.80,560216.30,3672529.10,INR,GST22INV697306,Matched,Under Verification,EMP-20055,2022-01-28,2022-01-24T16:59:00,2022-01-28T13:33:00
