purchase_order_id,vendor_id,requested_by_employee_id,approved_by_employee_id,department,po_type,procurement_category,po_date,expected_delivery_date,po_amount_inr,currency,payment_terms_days,po_status,priority,fiscal_year,created_at,updated_at
PO-2025-000712,VEN-100565,EMP-20019,EMP-20101,Procurement,Contract,Material Procurement,2025-02-14,2025-04-06,7832056.77,INR,45,Approved,Medium,2024-25,2025-02-14T10:52:00,2025-02-21T10:52:00
PO-2025-000713,VEN-100491,EMP-20089,,Procurement,Blanket,Construction & Contracting,2025-01-28,2025-03-01,3914862.45,INR,45,Pending Approval,Low,2024-25,2025-01-28T12:24:00,2025-02-04T16:24:00
PO-2026-000714,VEN-100545,EMP-20066,EMP-20010,Procurement,Standard,Material Procurement,2026-02-20,2026-03-10,494669.65,INR,30,Approved,Low,2025-26,2026-02-20T08:00:00,2026-02-28T13:00:00
PO-2024-000715,VEN-100574,EMP-20084,,Procurement,Contract,Construction & Contracting,2024-08-05,2024-09-28,18865414.72,INR,15,Rejected,Medium,2024-25,2024-08-05T09:26:00,2024-08-05T10:26:00
PO-2023-000716,VEN-100493,EMP-20127,EMP-20133,Procurement,Standard,Construction & Contracting,2023-11-10,2023-12-02,616286.91,INR,30,Cancelled,High,2023-24,2023-11-10T18:44:00,2023-11-15T18:44:00
PO-2024-000717,VEN-100684,EMP-20081,EMP-20004,Procurement,Contract,Material Procurement,2024-12-18,2025-02-11,14977619.91,INR,45,Approved,High,2024-25,2024-12-18T08:44:00,2024-12-28T10:44:00
PO-2021-000718,VEN-100405,EMP-20134,EMP-20116,Operations,Standard,Professional Services,2021-11-27,2021-12-12,552826.53,INR,30,Approved,Low,2021-22,2021-11-27T09:49:00,2021-11-28T15:49:00
PO-2023-000719,VEN-100505,EMP-20132,,Admin,Contract,Material Procurement,2023-05-25,2023-07-13,2526618.02,INR,30,Pending Approval,High,2023-24,2023-05-25T12:32:00,2023-06-02T18:32:00
PO-2024-000720,VEN-100637,EMP-20069,,Procurement,Service,Material Procurement,2024-03-18,2024-04-12,1141070.27,INR,45,Pending Approval,High,2023-24,2024-03-18T10:17:00,2024-03-21T16:17:00
PO-2023-000721,VEN-100719,EMP-20069,EMP-20046,Procurement,Standard,Construction & Contracting,2023-12-12,2024-01-02,155508.99,INR,60,Closed,Medium,2023-24,2023-12-12T18:18:00,2023-12-18T20:18:00
PO-2025-000722,VEN-100350,EMP-20079,EMP-20108,IT,Standard,Construction & Contracting,2025-07-26,2025-08-13,129107.35,INR,30,Closed,High,2025-26,2025-07-26T10:12:00,2025-07-26T12:12:00
PO-2021-000723,VEN-100359,EMP-20063,EMP-20111,Procurement,Contract,Professional Services,2021-06-13,2021-08-01,17560695.39,INR,15,Approved,Medium,2021-22,2021-06-13T09:24:00,2021-06-14T13:24:00
PO-2025-000724,VEN-100274,EMP-20075,EMP-20133,IT,Standard,Logistics & Transportation,2025-03-20,2025-04-04,206954.60,INR,60,Closed,Medium,2024-25,2025-03-20T18:37:00,2025-03-20T19:37:00
PO-2025-000725,VEN-100373,EMP-20116,EMP-20133,Procurement,Service,Raw Materials,2025-03-31,2025-04-25,594715.41,INR,30,Closed,Medium,2024-25,2025-03-31T17:27:00,2025-04-05T22:27:00
PO-2022-000726,VEN-100707,EMP-20075,EMP-20101,IT,Contract,Logistics & Transportation,2022-12-31,2023-02-19,16520096.65,INR,30,Cancelled,Medium,2022-23,2022-12-31T09:00:00,2023-01-07T15:00:00
PO-2024-000727,VEN-100325,EMP-20008,EMP-20064,Operations,Service,Material Procurement,2024-09-11,2024-10-08,1310057.66,INR,30,Approved,Medium,2024-25,2024-09-11T16:26:00,2024-09-21T19:26:00
PO-2025-000728,VEN-100235,EMP-20143,EMP-20085,Operations,Contract,Construction & Contracting,2025-02-15,2025-04-06,16439761.91,USD,15,Approved,High,2024-25,2025-02-15T18:28:00,2025-02-19T01:28:00
PO-2026-000729,VEN-100506,EMP-20135,EMP-20081,Procurement,Service,Raw Materials,2026-01-28,2026-02-18,555084.24,INR,45,Cancelled,Urgent,2025-26,2026-01-28T14:18:00,2026-02-06T17:18:00
PO-2021-000730,VEN-100728,EMP-20038,EMP-20103,Admin,Blanket,Professional Services,2021-06-28,2021-08-01,4443053.03,INR,30,Partially Invoiced,Medium,2021-22,2021-06-28T18:35:00,2021-07-05T20:35:00
PO-2021-000731,VEN-100540,EMP-20026,EMP-20010,Procurement,Standard,Logistics & Transportation,2021-07-03,2021-07-19,444017.63,INR,30,Approved,High,2021-22,2021-07-03T14:45:00,2021-07-03T16:45:00
PO-2023-000732,VEN-100447,EMP-20081,EMP-20117,Procurement,Service,Material Procurement,2023-12-31,2024-01-30,369545.25,INR,30,Approved,Medium,2023-24,2023-12-31T15:05:00,2024-01-05T18:05:00
PO-2024-000733,VEN-100629,EMP-20133,,IT,Standard,Logistics & Transportation,2024-09-01,2024-09-26,290999.98,INR,60,Pending Approval,Low,2024-25,2024-09-01T16:54:00,2024-09-07T19:54:00
PO-2023-000734,VEN-100380,EMP-20063,EMP-20042,Procurement,Standard,IT & Software,2023-01-24,2023-02-10,92952.26,INR,60,Approved,Low,2022-23,2023-01-24T13:24:00,2023-02-02T13:24:00
PO-2024-000735,VEN-100438,EMP-20015,EMP-20069,Operations,Service,Construction & Contracting,2024-10-23,2024-11-14,325293.63,INR,60,Approved,Medium,2024-25,2024-10-23T16:42:00,2024-11-01T19:42:00
PO-2023-000736,VEN-100302,EMP-20083,EMP-20146,IT,Standard,IT & Software,2023-10-21,2023-11-15,685580.57,INR,45,Approved,High,2023-24,2023-10-21T15:09:00,2023-10-30T19:09:00
PO-2021-000737,VEN-100330,EMP-20148,EMP-20072,IT,Blanket,Material Procurement,2021-09-10,2021-10-14,4224880.81,EUR,30,Approved,Medium,2021-22,2021-09-10T17:30:00,2021-09-20T20:30:00
PO-2022-000738,VEN-100576,EMP-20067,,Legal,Service,IT & Software,2022-03-08,2022-03-31,596227.51,INR,60,Rejected,Medium,2021-22,2022-03-08T08:59:00,2022-03-10T15:59:00
PO-2024-000739,VEN-100501,EMP-20068,EMP-20004,Admin,Contract,IT & Software,2024-10-20,2024-12-11,13525755.91,INR,45,Partially Invoiced,Low,2024-25,2024-10-20T13:48:00,2024-10-26T19:48:00
PO-2021-000740,VEN-100278,EMP-20118,,Procurement,Service,Professional Services,2021-07-19,2021-08-10,459427.92,INR,45,Pending Approval,Low,2021-22,2021-07-19T13:48:00,2021-07-28T13:48:00
PO-2022-000741,VEN-100727,EMP-20068,EMP-20132,Admin,Standard,IT & Software,2022-03-06,2022-03-24,151863.21,INR,45,Approved,Low,2021-22,2022-03-06T11:47:00,2022-03-16T11:47:00
PO-2024-000742,VEN-100471,EMP-20128,,IT,Standard,Construction & Contracting,2024-10-23,2024-11-09,633761.92,USD,60,Pending Approval,Medium,2024-25,2024-10-23T08:06:00,2024-10-28T15:06:00
PO-2023-000743,VEN-100352,EMP-20012,EMP-20069,IT,Standard,Professional Services,2023-04-08,2023-04-26,424462.26,INR,30,Approved,Urgent,2023-24,2023-04-08T08:07:00,2023-04-11T14:07:00
PO-2024-000744,VEN-100572,EMP-20068,EMP-20075,Admin,Service,Material Procurement,2024-10-05,2024-11-04,1434105.28,EUR,30,Closed,High,2024-25,2024-10-05T09:49:00,2024-10-12T15:49:00
PO-2026-000745,VEN-100414,EMP-20142,EMP-20007,Operations,Service,Professional Services,2026-02-04,2026-03-04,582618.43,INR,45,Approved,Medium,2025-26,2026-02-04T11:01:00,2026-02-13T18:01:00
PO-2021-000746,VEN-100413,EMP-20023,EMP-20117,Admin,Service,Material Procurement,2021-09-14,2021-10-05,312590.06,INR,30,Closed,Low,2021-22,2021-09-14T13:04:00,2021-09-22T15:04:00
PO-2024-000747,VEN-100511,EMP-20007,EMP-20114,Procurement,Standard,Professional Services,2024-04-12,2024-05-05,658533.70,INR,15,Partially Invoiced,Low,2024-25,2024-04-12T18:07:00,2024-04-15T19:07:00
PO-2022-000748,VEN-100353,EMP-20133,EMP-20083,IT,Service,Raw Materials,2022-02-27,2022-03-29,57719.80,INR,30,Approved,Medium,2021-22,2022-02-27T10:05:00,2022-03-07T14:05:00
PO-2024-000749,VEN-100256,EMP-20019,EMP-20111,Procurement,Contract,Material Procurement,2024-09-09,2024-10-24,10616817.90,USD,45,Approved,Medium,2024-25,2024-09-09T11:19:00,2024-09-09T19:19:00
PO-2022-000750,VEN-100425,EMP-20147,EMP-20079,Procurement,Standard,Material Procurement,2022-12-23,2023-01-16,133387.66,USD,60,Closed,Low,2022-23,2022-12-23T16:32:00,2022-12-26T17:32:00
PO-2022-000751,VEN-100693,EMP-20011,EMP-20063,IT,Standard,Construction & Contracting,2022-03-19,2022-04-12,170757.08,INR,90,Approved,Urgent,2021-22,2022-03-19T13:17:00,2022-03-21T19:17:00
PO-2022-000752,VEN-100280,EMP-20124,,Procurement,Standard,Material Procurement,2022-06-05,2022-06-30,320881.29,INR,30,Pending Approval,Medium,2022-23,2022-06-05T14:44:00,2022-06-07T22:44:00
PO-2024-000753,VEN-100369,EMP-20018,EMP-20117,Operations,Service,IT & Software,2024-09-08,2024-10-08,440629.55,INR,45,Closed,Medium,2024-25,2024-09-08T16:38:00,2024-09-10T22:38:00
PO-2023-000754,VEN-100334,EMP-20070,EMP-20111,IT,Contract,IT & Software,2023-12-25,2024-02-09,9238915.50,INR,45,Approved,Medium,2023-24,2023-12-25T18:35:00,2023-12-31T19:35:00
PO-2021-000755,VEN-100449,EMP-20143,EMP-20010,Operations,Standard,Professional Services,2021-01-21,2021-02-06,729665.18,INR,45,Partially Invoiced,High,2020-21,2021-01-21T14:14:00,2021-01-27T15:14:00
PO-2024-000756,VEN-100316,EMP-20047,EMP-20133,Procurement,Standard,Professional Services,2024-12-05,2024-12-29,703521.74,INR,30,Closed,Low,2024-25,2024-12-05T12:35:00,2024-12-09T13:35:00
PO-2023-000757,VEN-100264,EMP-20042,EMP-20133,Procurement,Standard,Material Procurement,2023-12-25,2024-01-17,607701.51,USD,30,Approved,Low,2023-24,2023-12-25T17:56:00,2024-01-01T00:56:00
PO-2025-000758,VEN-100643,EMP-20034,EMP-20117,Procurement,Standard,Material Procurement,2025-02-15,2025-03-06,557160.22,INR,90,Partially Invoiced,Medium,2024-25,2025-02-15T08:58:00,2025-02-25T13:58:00
PO-2023-000759,VEN-100723,EMP-20060,EMP-20081,Procurement,Service,Construction & Contracting,2023-10-26,2023-11-19,656453.44,INR,30,Closed,Urgent,2023-24,2023-10-26T12:27:00,2023-11-03T15:27:00
PO-2021-000760,VEN-100432,EMP-20143,EMP-20072,Operations,Blanket,Professional Services,2021-06-07,2021-07-10,4763545.92,INR,45,Approved,High,2021-22,2021-06-07T09:10:00,2021-06-16T09:10:00
PO-2023-000761,VEN-100286,EMP-20066,,Procurement,Service,Material Procurement,2023-11-08,2023-11-30,764633.27,INR,30,Pending Approval,Urgent,2023-24,2023-11-08T15:31:00,2023-11-16T23:31:00
PO-2024-000762,VEN-100718,EMP-20030,,Legal,Standard,Logistics & Transportation,2024-12-09,2025-01-01,502622.12,INR,90,Pending Approval,Low,2024-25,2024-12-09T13:15:00,2024-12-19T21:15:00
PO-2021-000763,VEN-100708,EMP-20134,EMP-20133,Operations,Standard,Logistics & Transportation,2021-06-03,2021-06-23,372705.33,INR,45,Approved,Low,2021-22,2021-06-03T10:32:00,2021-06-08T10:32:00
PO-2025-000764,VEN-100523,EMP-20111,EMP-20117,Procurement,Standard,Material Procurement,2025-04-19,2025-05-05,314294.87,INR,45,Approved,Medium,2025-26,2025-04-19T12:19:00,2025-04-26T16:19:00
PO-2023-000765,VEN-100407,EMP-20056,EMP-20055,Admin,Standard,Construction & Contracting,2023-11-22,2023-12-07,514161.75,INR,30,Approved,High,2023-24,2023-11-22T15:57:00,2023-12-01T22:57:00
PO-2022-000766,VEN-100269,EMP-20077,EMP-20007,Procurement,Standard,Construction & Contracting,2022-01-17,2022-02-07,381774.25,INR,15,Approved,Medium,2021-22,2022-01-17T13:00:00,2022-01-18T19:00:00
PO-2025-000767,VEN-100574,EMP-20053,EMP-20007,Procurement,Standard,Construction & Contracting,2025-04-25,2025-05-20,423596.91,INR,15,Approved,High,2025-26,2025-04-25T12:14:00,2025-05-02T18:14:00
PO-2025-000768,VEN-100484,EMP-20068,EMP-20055,Admin,Standard,Professional Services,2025-09-16,2025-10-08,716449.87,INR,30,Closed,Medium,2025-26,2025-09-16T10:08:00,2025-09-21T16:08:00
PO-2025-000769,VEN-100237,EMP-20077,EMP-20067,Procurement,Blanket,Material Procurement,2025-03-04,2025-04-08,3691487.46,INR,30,Approved,Medium,2024-25,2025-03-04T08:10:00,2025-03-14T11:10:00
PO-2022-000770,VEN-100564,EMP-20148,EMP-20080,IT,Contract,Material Procurement,2022-10-28,2022-12-18,3257053.81,INR,30,Closed,High,2022-23,2022-10-28T16:46:00,2022-11-03T18:46:00
PO-2024-000771,VEN-100304,EMP-20025,EMP-20001,IT,Service,Material Procurement,2024-10-21,2024-11-15,232879.19,INR,90,Approved,High,2024-25,2024-10-21T14:38:00,2024-10-21T20:38:00
PO-2022-000772,VEN-100564,EMP-20067,EMP-20034,Legal,Standard,Material Procurement,2022-07-30,2022-08-15,89026.55,INR,30,Approved,Low,2022-23,2022-07-30T12:44:00,2022-08-02T18:44:00
PO-2025-000773,VEN-100365,EMP-20105,EMP-20103,Procurement,Service,Logistics & Transportation,2025-10-17,2025-11-15,1224431.08,INR,60,Partially Invoiced,Low,2025-26,2025-10-17T18:40:00,2025-10-19T21:40:00
PO-2021-000774,VEN-100313,EMP-20034,EMP-20010,Procurement,Standard,Professional Services,2021-07-06,2021-07-21,237242.77,INR,60,Approved,Medium,2021-22,2021-07-06T14:26:00,2021-07-14T18:26:00
PO-2022-000775,VEN-100719,EMP-20143,EMP-20004,Operations,Contract,Construction & Contracting,2022-09-16,2022-11-01,5213729.49,INR,60,Approved,Low,2022-23,2022-09-16T12:23:00,2022-09-20T17:23:00
PO-2022-000776,VEN-100728,EMP-20088,EMP-20001,Procurement,Standard,Professional Services,2022-03-11,2022-03-30,718707.33,INR,30,Approved,Medium,2021-22,2022-03-11T15:17:00,2022-03-20T16:17:00
PO-2024-000777,VEN-100528,EMP-20048,EMP-20007,Legal,Standard,Material Procurement,2024-02-05,2024-02-22,405746.92,INR,60,Approved,Medium,2023-24,2024-02-05T13:23:00,2024-02-10T21:23:00
PO-2025-000778,VEN-100652,EMP-20079,EMP-20007,IT,Standard,IT & Software,2025-03-01,2025-03-25,238858.88,INR,60,Closed,High,2024-25,2025-03-01T09:02:00,2025-03-10T12:02:00
PO-2025-000779,VEN-100360,EMP-20097,EMP-20072,Operations,Contract,Material Procurement,2025-04-08,2025-05-26,2422712.42,INR,45,Closed,Medium,2025-26,2025-04-08T16:46:00,2025-04-10T16:46:00
PO-2024-000780,VEN-100319,EMP-20051,,Legal,Standard,Logistics & Transportation,2024-02-22,2024-03-13,576492.43,INR,45,Pending Approval,High,2023-24,2024-02-22T13:28:00,2024-03-03T14:28:00
PO-2024-000781,VEN-100531,EMP-20016,EMP-20133,Operations,Standard,Material Procurement,2024-11-27,2024-12-14,430916.14,INR,45,Cancelled,Medium,2024-25,2024-11-27T12:02:00,2024-12-06T12:02:00
PO-2023-000782,VEN-100716,EMP-20051,EMP-20146,Legal,Service,Professional Services,2023-06-16,2023-07-14,626366.05,INR,60,Closed,Low,2023-24,2023-06-16T14:35:00,2023-06-22T20:35:00
PO-2023-000783,VEN-100653,EMP-20064,EMP-20003,Legal,Standard,IT & Software,2023-07-22,2023-08-14,27790.42,INR,60,Closed,High,2023-24,2023-07-22T16:16:00,2023-07-26T19:16:00
PO-2026-000784,VEN-100426,EMP-20064,EMP-20019,Legal,Service,Material Procurement,2026-04-14,2026-05-08,298108.19,INR,30,Approved,Medium,2026-27,2026-04-14T10:17:00,2026-04-14T13:17:00
PO-2025-000785,VEN-100372,EMP-20121,EMP-20058,Procurement,Standard,Construction & Contracting,2025-12-16,2026-01-08,527700.26,INR,45,Closed,Medium,2025-26,2025-12-16T12:46:00,2025-12-18T18:46:00
PO-2021-000786,VEN-100655,EMP-20067,EMP-20093,Legal,Standard,Material Procurement,2021-12-28,2022-01-16,69379.16,USD,30,Partially Invoiced,Medium,2021-22,2021-12-28T08:34:00,2022-01-07T09:34:00
PO-2022-000787,VEN-100711,EMP-20080,EMP-20111,Procurement,Contract,Material Procurement,2022-03-28,2022-05-17,5889558.21,INR,30,Closed,Low,2021-22,2022-03-28T12:13:00,2022-04-06T18:13:00
PO-2022-000788,VEN-100335,EMP-20097,EMP-20081,Operations,Standard,Material Procurement,2022-01-14,2022-01-31,587871.75,INR,60,Approved,Medium,2021-22,2022-01-14T11:36:00,2022-01-21T13:36:00
PO-2021-000789,VEN-100680,EMP-20066,EMP-20089,Procurement,Standard,Construction & Contracting,2021-10-21,2021-11-06,151261.95,INR,60,Approved,Low,2021-22,2021-10-21T14:15:00,2021-10-28T20:15:00
PO-2025-000790,VEN-100298,EMP-20118,EMP-20007,Procurement,Standard,Logistics & Transportation,2025-08-20,2025-09-04,606594.26,INR,30,Approved,Medium,2025-26,2025-08-20T18:59:00,2025-08-20T20:59:00
PO-2021-000791,VEN-100397,EMP-20019,EMP-20133,Procurement,Standard,Material Procurement,2021-08-06,2021-08-29,752413.75,INR,30,Closed,Urgent,2021-22,2021-08-06T13:54:00,2021-08-07T16:54:00
PO-2021-000792,VEN-100325,EMP-20107,EMP-20067,Admin,Service,Material Procurement,2021-04-25,2021-05-23,1343965.92,INR,30,Partially Invoiced,Medium,2021-22,2021-04-25T12:40:00,2021-05-03T13:40:00
PO-2022-000793,VEN-100246,EMP-20011,EMP-20146,IT,Standard,IT & Software,2022-04-05,2022-04-20,254972.33,INR,30,Closed,Medium,2022-23,2022-04-05T11:27:00,2022-04-11T13:27:00
PO-2021-000794,VEN-100466,EMP-20145,EMP-20117,Operations,Standard,Professional Services,2021-08-19,2021-09-10,739310.46,INR,45,Closed,High,2021-22,2021-08-19T10:07:00,2021-08-22T11:07:00
PO-2021-000795,VEN-100418,EMP-20077,EMP-20007,Procurement,Standard,Raw Materials,2021-12-31,2022-01-21,283636.71,INR,45,Approved,High,2021-22,2021-12-31T16:21:00,2022-01-09T18:21:00
PO-2022-000796,VEN-100706,EMP-20089,EMP-20146,Procurement,Standard,Professional Services,2022-07-10,2022-08-01,542136.87,INR,30,Approved,Medium,2022-23,2022-07-10T18:23:00,2022-07-14T19:23:00
PO-2023-000797,VEN-100235,EMP-20040,EMP-20081,Procurement,Service,Construction & Contracting,2023-09-07,2023-09-28,262554.18,INR,15,Approved,Low,2023-24,2023-09-07T09:36:00,2023-09-13T13:36:00
PO-2024-000798,VEN-100329,EMP-20021,EMP-20082,Operations,Standard,Professional Services,2024-11-21,2024-12-12,123840.20,INR,30,Partially Invoiced,Medium,2024-25,2024-11-21T17:50:00,2024-12-01T22:50:00
PO-2025-000799,VEN-100325,EMP-20145,EMP-20111,Operations,Contract,Material Procurement,2025-08-10,2025-09-27,8280519.01,INR,30,Closed,Low,2025-26,2025-08-10T14:05:00,2025-08-19T20:05:00
PO-2025-000800,VEN-100596,EMP-20128,EMP-20013,IT,Service,Material Procurement,2025-10-09,2025-10-29,1226373.53,INR,30,Approved,Medium,2025-26,2025-10-09T13:35:00,2025-10-16T15:35:00
PO-2025-000801,VEN-100304,EMP-20015,EMP-20059,Operations,Blanket,Material Procurement,2025-10-14,2025-11-21,2123863.41,INR,90,Partially Invoiced,Medium,2025-26,2025-10-14T14:15:00,2025-10-17T17:15:00
PO-2023-000802,VEN-100268,EMP-20035,EMP-20128,Admin,Standard,Logistics & Transportation,2023-02-01,2023-02-16,564230.07,USD,60,Approved,Medium,2022-23,2023-02-01T09:42:00,2023-02-10T10:42:00
PO-2025-000803,VEN-100562,EMP-20133,EMP-20007,IT,Blanket,IT & Software,2025-08-30,2025-10-05,635835.79,INR,60,Approved,Medium,2025-26,2025-08-30T10:48:00,2025-09-01T17:48:00
PO-2021-000804,VEN-100326,EMP-20118,EMP-20058,Procurement,Service,Professional Services,2021-01-28,2021-02-21,484286.16,INR,30,Approved,Medium,2020-21,2021-01-28T09:09:00,2021-01-28T09:09:00
PO-2026-000805,VEN-100651,EMP-20047,EMP-20122,Procurement,Standard,Material Procurement,2026-02-26,2026-03-22,33422.37,INR,30,Partially Invoiced,Low,2025-26,2026-02-26T16:19:00,2026-03-01T22:19:00
PO-2024-000806,VEN-100336,EMP-20064,,Legal,Contract,Material Procurement,2024-06-21,2024-08-05,10908519.85,INR,30,Rejected,Medium,2024-25,2024-06-21T11:25:00,2024-06-23T19:25:00
PO-2021-000807,VEN-100652,EMP-20018,EMP-20127,Operations,Blanket,IT & Software,2021-04-22,2021-05-27,2607962.43,INR,60,Approved,Medium,2021-22,2021-04-22T18:27:00,2021-04-25T22:27:00
PO-2021-000808,VEN-100303,EMP-20025,EMP-20001,IT,Standard,Material Procurement,2021-08-07,2021-08-23,492472.38,INR,30,Partially Invoiced,Medium,2021-22,2021-08-07T11:38:00,2021-08-07T15:38:00
PO-2024-000809,VEN-100357,EMP-20124,EMP-20007,Procurement,Standard,Material Procurement,2024-02-29,2024-03-22,745131.48,INR,30,Approved,Urgent,2023-24,2024-02-29T08:03:00,2024-03-05T09:03:00
PO-2025-000810,VEN-100437,EMP-20002,EMP-20111,Admin,Contract,IT & Software,2025-01-26,2025-03-17,15281909.17,INR,60,Cancelled,Medium,2024-25,2025-01-26T10:44:00,2025-02-05T11:44:00
PO-2023-000811,VEN-100450,EMP-20087,EMP-20059,Procurement,Blanket,Construction & Contracting,2023-09-04,2023-10-13,2766102.81,INR,60,Closed,Medium,2023-24,2023-09-04T08:18:00,2023-09-06T10:18:00
PO-2024-000812,VEN-100707,EMP-20103,EMP-20019,Admin,Standard,Logistics & Transportation,2024-09-01,2024-09-18,510113.36,INR,30,Cancelled,High,2024-25,2024-09-01T10:32:00,2024-09-09T18:32:00
PO-2024-000813,VEN-100459,EMP-20097,EMP-20146,Operations,Service,Professional Services,2024-12-30,2025-01-29,541580.03,INR,30,Approved,High,2024-25,2024-12-30T14:15:00,2025-01-02T15:15:00
PO-2025-000814,VEN-100334,EMP-20127,EMP-20010,Procurement,Service,IT & Software,2025-11-12,2025-12-03,771408.10,INR,45,Partially Invoiced,High,2025-26,2025-11-12T15:06:00,2025-11-19T20:06:00
PO-2023-000815,VEN-100345,EMP-20067,EMP-20007,Legal,Standard,Professional Services,2023-08-02,2023-08-21,242090.92,INR,30,Approved,Medium,2023-24,2023-08-02T15:16:00,2023-08-09T17:16:00
PO-2021-000816,VEN-100316,EMP-20127,EMP-20069,Procurement,Standard,Professional Services,2021-09-22,2021-10-14,306690.89,INR,30,Approved,High,2021-22,2021-09-22T13:32:00,2021-10-01T18:32:00
PO-2021-000817,VEN-100484,EMP-20019,EMP-20117,Procurement,Service,Professional Services,2021-04-27,2021-05-20,783616.52,USD,30,Approved,Medium,2021-22,2021-04-27T16:00:00,2021-04-29T17:00:00
PO-2022-000818,VEN-100423,EMP-20080,EMP-20069,Procurement,Standard,Material Procurement,2022-12-16,2023-01-07,334442.33,INR,30,Approved,High,2022-23,2022-12-16T15:41:00,2022-12-24T22:41:00
PO-2022-000819,VEN-100303,EMP-20019,EMP-20089,Procurement,Standard,Material Procurement,2022-11-05,2022-11-21,108969.96,INR,30,Cancelled,High,2022-23,2022-11-05T13:21:00,2022-11-14T20:21:00
PO-2024-000820,VEN-100374,EMP-20105,EMP-20081,Procurement,Standard,Material Procurement,2024-03-09,2024-03-24,377298.45,INR,60,Closed,Medium,2023-24,2024-03-09T17:49:00,2024-03-15T17:49:00
PO-2022-000821,VEN-100471,EMP-20092,EMP-20004,Admin,Contract,Construction & Contracting,2022-07-07,2022-08-25,5054995.79,INR,60,Approved,Urgent,2022-23,2022-07-07T18:11:00,2022-07-08T20:11:00
PO-2026-000822,VEN-100277,EMP-20065,EMP-20146,Operations,Standard,Construction & Contracting,2026-01-04,2026-01-23,256211.02,INR,60,Partially Invoiced,Medium,2025-26,2026-01-04T10:53:00,2026-01-04T11:53:00
PO-2025-000823,VEN-100526,EMP-20075,EMP-20101,IT,Contract,Construction & Contracting,2025-05-25,2025-07-11,6641194.66,INR,30,Approved,Low,2025-26,2025-05-25T14:22:00,2025-06-03T20:22:00
